both_policies_same_alternative,editorial,identity,post_index,production,production_editorial_same,production_identity_same,quote_hash,quote_text,run_id
False,t18.jpg,t65.jpg,38,t65.jpg,False,True,8bc8b0a04e5f442c60b967f72175b72134382710a1038971003ef8c2c40bc3bd,"New Labour politicians hate so much that Britain stands for, as the Old Left did: it's just that they are better actors.",run_0001
False,tg_204869c6d40d2610b92dbcbff883303e72a7d1ae972b74d8c25d94b0ec61994d.png,tg_674edd406aaf07fbc4ca5e75563eda331453fdd240176531871d0671c6473113.png,39,tg_204869c6d40d2610b92dbcbff883303e72a7d1ae972b74d8c25d94b0ec61994d.png,True,False,b593a0ec642d5ab87e1bacd8d0f5d26f6ee48d48c41b0fd410e02c68e062c7df,"The woman's mission is not to enhance the masculine spirit, but to express the feminine; hers is not to preserve a man-made world, but to create a human world by the infusion of the feminine element into all of its activities.",run_0001
False,t52.jpg,t26.jpg,40,t26.jpg,False,True,c0db67b6bec353f4bb347372df011d499bd337d76513f4f5de4a223f3ff99247,"During my lifetime most of the problems the world has faced have come, in one fashion or other, from mainland Europe, and the solutions from outside it.",run_0001
False,t67.jpg,t31.jpg,41,t31.jpg,False,True,4c9b51eb69875a896e83f9e4a07655ad8c1de12056089090f235152d46f67b61,What is more heartless than the all-powerful State? Do not the industrious and farsighted benefit the community as well as themselves?,run_0001
False,tg_cf7a03be1c6e34efbcfec0cc8010544e2deab777a05cb0193d237814244f5c8e.png,tg_cf7a03be1c6e34efbcfec0cc8010544e2deab777a05cb0193d237814244f5c8e.png,42,tg_cf7a03be1c6e34efbcfec0cc8010544e2deab777a05cb0193d237814244f5c8e.png,True,True,e420176a6b146e2eda0f52594cc44bc7623c8c4f62a9125b1ea5d1b5e6def100,"Britain must stop being the kind of country that drives success into exile. That's another reason for cutting taxes. High personal taxes squeeze out talent and hard work. When that happens we are all diminished. We should honour success in all fields; in science, in commerce, in the arts, in sport. We must encourage it and help people to profit from it. Why begrudge them? We can be proud of their success. It enriches the lives of all our people.",run_0001
False,t68.jpg,t68.jpg,43,t68.jpg,True,True,3ceb27465a268a65848bfeaf1eb0171a691bbc27b42f74ea43131e5fe96e6eea,"A free society is inseparable from a free economy. It is impossible to have the first without the second. Yet Socialists do not believe in a free economy. They believe instead in state control. They believe, too, in the Government spending money before it has been earned.",run_0001
False,t03.jpg,t03.jpg,44,t03.jpg,True,True,dff8aab30bb4fd825ead87707ce7bf811989926bce9afdeab7b1030a29293d09,Communism held its people in a grip of terror. It brought neither dignity nor prosperity and in the end it collapsed under the weight of its own failure.,run_0001
False,tg_61a9371a23ddbb958d63bdc98006bcb3eb7780f7468b67a87d8ab40a4db873e2.png,tg_61a9371a23ddbb958d63bdc98006bcb3eb7780f7468b67a87d8ab40a4db873e2.png,45,tg_61a9371a23ddbb958d63bdc98006bcb3eb7780f7468b67a87d8ab40a4db873e2.png,True,True,6f70887295eff72d62a86e86c3983e7d960cafd35784e0f5d6a4d790558cf37b,"If a Tory does not believe that private property is one of the main bulwarks of individual freedom, then he had better become a socialist and have done with it.",run_0001
False,t62.jpg,t62.jpg,46,t62.jpg,True,True,cf0f6b4c44d88fd3ebefd7ddbdbf9f01c2f895b774c43ad6c5f390db5c067e0c,"We should be warned. A society only needs one generation to abandon the task of learning and transmitting its culture, for that culture to become an alien, lifeless, irrelevance. A powerful, radical left-wing clerisy is bent on destroying what every past generation would have understood to be the central purpose of education.",run_0001
False,t60.jpg,t57.jpg,47,t57.jpg,False,True,a7d7d5eedd7894be874898a0bb7840c5abbe6764135c1154d49378c51186e130,Far better to command respect for doing the right thing long-term than to pursue short-term popularity.,run_0001
False,tg_8801edc3bfe1b10de36f91a999f8228b1f9640ec9fc18bbd0a6244c5bfad3906.png,tg_8801edc3bfe1b10de36f91a999f8228b1f9640ec9fc18bbd0a6244c5bfad3906.png,48,tg_8801edc3bfe1b10de36f91a999f8228b1f9640ec9fc18bbd0a6244c5bfad3906.png,True,True,b316430b4f3e47f2816d0d7b44c211301234c9521bfa2417864b17be11ea9b32,Politicians mustn't promise more than the people can produce and the people mustn't be taken in by those who do.,run_0001
False,t26.jpg,t18.jpg,49,t12.jpg,False,False,4f5e783f4957dc615742df2b827214e539a5123af1b4863822ba2e52684a0d80,"Unlike some of my colleagues, I never ceased to believe that the level of unemployment was related to the extent of trade union power. The unions had priced many of their members out of jobs by demanding excessive wages for insufficient output, so making goods uncompetitive.",run_0001
False,t32.jpg,t52.jpg,50,t52.jpg,False,True,17dccede6209dea44954c2f3d55e61aa9fd05ccf632afb3950904ab6f1e6acc1,"Socialists say ""equality"". What they mean is ""levelling down"".",run_0001
False,tg_5375f62e3ac4d5c44f8f691b94a9cfc52eb3f2e020e9fcc8c2fd2f4475e960b4.png,tg_5375f62e3ac4d5c44f8f691b94a9cfc52eb3f2e020e9fcc8c2fd2f4475e960b4.png,51,tg_5375f62e3ac4d5c44f8f691b94a9cfc52eb3f2e020e9fcc8c2fd2f4475e960b4.png,True,True,4229308295bc2b967b2ef17596473f6dec8d9f1ae5c12bf9a80e75a522b38ae7,To cure the British disease with socialism was like trying to cure leukaemia with leeches.,run_0001
True,t12.jpg,t12.jpg,52,t18.jpg,False,False,eedd44ae6091311a51996b72ece3c5a1f44a867ce2f8df6795495052052cee37,You simply have to give people the opportunity to do better.,run_0001
False,t57.jpg,t14.jpg,53,t14.jpg,False,True,5ff1169a7688823bd091284eaafe66348fc0d2fde67146ff2b20738b14a6663c,"If you were to ask me - and people often do - what I believe in, I could answer you in one simple word: Freedom. In particular, freedom to do, within sensible limits, what you want. And freedom to spend your own money in the way you think fit.",run_0001
False,tg_59b18840cbf67ac4a14a64f3858e7fcee40dfb483db36ec5b911fc22592dffaa.png,tg_59b18840cbf67ac4a14a64f3858e7fcee40dfb483db36ec5b911fc22592dffaa.png,54,tg_59b18840cbf67ac4a14a64f3858e7fcee40dfb483db36ec5b911fc22592dffaa.png,True,True,3f2d87ee2926c027067089062d8a9ef5e28291258ca0cc7632f0796c0e927631,There are some I would call true trade unionists. That is to say they are not interested in politics. They are interested in the industry in which their people work and getting a fair deal for the people with a prosperous industry.,run_0001
False,t42.jpg,t42.jpg,55,t42.jpg,True,True,bfa95080906d7641a3588674108dc5b8943d24614cb41d2980e5767bc4378662,And what a prize we have to fight for: no less than the chance to banish from our land the dark divisive clouds of Marxist socialism.,run_0001
False,t14.jpg,t13.jpg,56,t13.jpg,False,True,81ec5dbd93f167128cd36339f3195eb1b2e9ac6aef69d1ac62395be8ff421c2b,"To set the record straight - once again - I have never minimised the importance of society, only contested the assumption that society means the State rather than other people.",run_0001
False,tg_0f3c7da5b7971b89c68fb0a5a07b1b23c563c32a94ee6b3ae5a77fce11d95bcc.png,tg_0f3c7da5b7971b89c68fb0a5a07b1b23c563c32a94ee6b3ae5a77fce11d95bcc.png,57,tg_0f3c7da5b7971b89c68fb0a5a07b1b23c563c32a94ee6b3ae5a77fce11d95bcc.png,True,True,d42c41683c492620e153ba90e29fc6f99642bc181011321d18d9b6bab5024409,Conservatives believe that the right way to meet our housing needs is to spend money on helping more and more families to become home owners rather than to subsidise them indefinitely as council tenants.,run_0001
False,t13.jpg,t32.jpg,58,t32.jpg,False,True,f23279558d69a406ee4879741a769b6f5b79e81c41970a00ed4ed02169be95e2,"To me the most significant lesson is: never appease an aggressor. If we do, he will only grow stronger and more confident, and to secure his ultimate defeat will require greater effort and greater sacrifice. The longer you put off the needed decision and action, the higher the price in blood which has to be paid.",run_0001
False,t25.jpg,t25.jpg,59,t25.jpg,True,True,80f94e530bec27ef15ea0049892cc3a5b26f80c378c6c2f8bb566aa221f1ec59,"The two totalitarian systems which we in Britain had to fight - Nazism and Communism - two socialist tyrannies, let's remember - represented one single model.",run_0001
False,tg_6f70887295eff72d62a86e86c3983e7d960cafd35784e0f5d6a4d790558cf37b.png,tg_6f70887295eff72d62a86e86c3983e7d960cafd35784e0f5d6a4d790558cf37b.png,60,tg_6f70887295eff72d62a86e86c3983e7d960cafd35784e0f5d6a4d790558cf37b.png,True,True,7cf7275ebbf5e64b621dfc2cc81cc891d5ae02bbcf0d567d2674baafe18bd66a,People from my sort of background needed Grammar schools to compete with children from privileged homes like Shirley Williams and Anthony Wedgwood Benn.,run_0001
False,t36.jpg,t36.jpg,61,t36.jpg,True,True,839dd294b5c3232f95147be8e221ce983197f5f1435cce9cf6f28844976f0f64,"Human progress is best achieved by offering the freest possible scope for the development of individual talents, qualified only by a respect for the qualities and the freedom of others.",run_0001
False,t24.jpg,t24.jpg,62,t24.jpg,True,True,2fadca50193cded1e1ab3a20b1fe18e511881589dafa50fd30e7b7bed9d51c6e,With Socialism there are no half-measures; it's the full draught or nothing.,run_0001
False,tg_fbaf32a54650f629731270135c319348343a6c08189e71f22ccb74b1a1d89521.png,tg_fbaf32a54650f629731270135c319348343a6c08189e71f22ccb74b1a1d89521.png,63,tg_fbaf32a54650f629731270135c319348343a6c08189e71f22ccb74b1a1d89521.png,True,True,d5371da309d337df802d77431c030251c5fa2c0d453c7e3cc683895f9438875c,"Marxists are quite unable to say why a proletarian revolution, a hate-filled and violent act of expropriation, should be morally cleansing and lead to a better society.",run_0001
False,t40.jpg,t40.jpg,64,t40.jpg,True,True,5357ec1a224ef0998757beda050345d30881d4dbf0ad1a7b6e4f2ad353852f33,Marxists get up early in the morning to further their cause. We must get up even earlier to defend our freedom.,run_0001
False,t43.jpg,t43.jpg,65,t43.jpg,True,True,52f9b9f99f66ff3bc786183803f3a8d68277604471cd411027441989337c9351,"There are still people in my party who believe in consensus politics. I regard them as Quislings, as traitors... I mean it.",run_0001
False,tg_bfa95080906d7641a3588674108dc5b8943d24614cb41d2980e5767bc4378662.png,tg_bfa95080906d7641a3588674108dc5b8943d24614cb41d2980e5767bc4378662.png,66,tg_bfa95080906d7641a3588674108dc5b8943d24614cb41d2980e5767bc4378662.png,True,True,e901673a2a91f9dadb8b896ef8232aa5d7e6f20c0602f12721d74810db8233f0,Socialism has only one remedy for anything - spend more of the people's money and raise higher taxes.,run_0001
False,t70.jpg,t70.jpg,67,t70.jpg,True,True,2a50d19f02e311797bac4b1b6945ca1d5348acf92a35cd079676deca68d475f4,Labour's policies are a vote of no confidence in the ability of British people to manage their own affairs. We have that confidence. Confidence in freedom and confidence in enterprise. That is what divides Conservatives from socialists.,run_0001
False,t15.jpg,t15.jpg,68,t15.jpg,True,True,08c5df086440f2aaa5c77bcfdd2bc1caf74f4e2108e571ab3bee81348bd5aafa,Everyone had something unique to offer in life and their responsibility was to develop those gifts - and heroes come from all backgrounds.,run_0001
False,tg_2a4c080a88934c20c64f8c8a793f2aa39fbc653108387d1af27dca8f885a9f14.png,tg_2a4c080a88934c20c64f8c8a793f2aa39fbc653108387d1af27dca8f885a9f14.png,69,tg_2a4c080a88934c20c64f8c8a793f2aa39fbc653108387d1af27dca8f885a9f14.png,True,True,5ccc6c754f38343430f3ebc49a7903cce40b9ce86482dc1a4a66b05e13f71202,"Perhaps the single greatest imperative in the Western world today is to reassess our defence requirements on cold, realistic and even pessimistic assumptions and to apply ourselves urgently to fill the gaps.",run_0001
False,t44.jpg,t44.jpg,70,t44.jpg,True,True,27b9bc245abb7d5e022924fd6a02b346fc4a3dfb7837c974cb569461412be069,"We believe that individuals have a right to liberty that no state can take away. That Government is the servant of the people, not its master. That the role of Government is to strengthen our freedom, not deny it. That the economic role of Government is to establish a climate in which enterprise can flourish, not to elbow enterprise out of the way.",run_0001
False,t48.jpg,t48.jpg,71,t48.jpg,True,True,c31d50eeb3eb2280d77e236195b7583b155432e548cceed49c7b9f514a8f9b82,"Socialism has been tried and found wanting. Socialism has failed. If we, too, let the lamps of freedom flicker and go out, who will light them again?",run_0001
False,tg_52f9b9f99f66ff3bc786183803f3a8d68277604471cd411027441989337c9351.png,tg_52f9b9f99f66ff3bc786183803f3a8d68277604471cd411027441989337c9351.png,72,tg_52f9b9f99f66ff3bc786183803f3a8d68277604471cd411027441989337c9351.png,True,True,9f74417203f417b3b3c1527f671418d49b9fd6452d09a7a668e11d41ccb307ef,"We must never give in to the oldest and least democratic trick of all - the coercion of many by the ruthless, manipulating few.",run_0001
False,t20.jpg,t20.jpg,73,t20.jpg,True,True,2ed1607a04af289eb77f39654d09d1e68a12d31762f82fc5a6233d7a27bcd53a,"Socialism has to be defeated, and soon, or it will be too late. We shall be so far down the road to State control that the near-Communist society will have engulfed us.",run_0001
False,t58.jpg,t58.jpg,74,t58.jpg,True,True,13e21e5cb3910397e2c405970735ab2dc7951c6e1be9d4fd22935a6598f5ba7f,"The European single currency is bound to fail, economically, politically and indeed socially, though the timing, occasion and full consequences are all necessarily still unclear.",run_0001
False,tg_91fc151a519c51105a185875ff1897d00796c29279de667c0fa047fbdfb8a31f.png,tg_91fc151a519c51105a185875ff1897d00796c29279de667c0fa047fbdfb8a31f.png,75,tg_91fc151a519c51105a185875ff1897d00796c29279de667c0fa047fbdfb8a31f.png,True,True,ae7bbee968417c001b510b96936b28dc3c1aa1ce05e42c0a6e2424bf1030ab2d,"The State has sucked industry dry to finance its own schemes. But only thriving and profitable industry will give us the money to make real improvements in health, education and pensions.",run_0001
False,t11.jpg,t11.jpg,76,t11.jpg,True,True,92e3b501f3e59eb4be98daa8addd6711649d56e8d31e3c7b8582a5f0f4fd740e,"Just rewards for inventiveness, energy, foresight and skills; incentives for saving; the creation of real jobs, paid in real money, not confetti money; a nation safe from foreign attack, which stands resolutely in the world for what it knows to be right. Those are our aims.",run_0001
False,t59.jpg,t59.jpg,77,t59.jpg,True,True,b92c09d707d631f548c58ac0c7a6e5d77a285f582312cd892699825ee65eb39c,"Safe Socialism? If it's safe, it's not Socialism. If it's Socialism, it's not safe. Signposts of Socialism point downhill to less freedom, less prosperity, more muddle, more failure. If we follow them to their destination, they will lead this nation into bankruptcy.",run_0001
False,tg_a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b.png,tg_a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b.png,78,tg_a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b.png,True,True,faad97e5b07130a98c0531f43df62852be170f85927407334fa458f157868935,A world without nuclear weapons would be less stable and more dangerous for all of us.,run_0001
False,t08.jpg,t08.jpg,79,t08.jpg,True,True,fee24becc17ea4e5cba2bb45a1fd9e0868a64864667a11ba4a79c95e7053d919,"My friends, every generation has to fight anew the battle for liberty. In my generation, Nazism and then Communism were the enemy, and they very nearly prevailed. Then, as now, strong arms and stout hearts were called upon to sustain the struggle for truth and right.",run_0001
False,t02.jpg,t02.jpg,80,t02.jpg,True,True,2f5df9185bdf06e8ffe184a0e65edfe238a7dcea2a3b482103f763947aa05467,I owe nothing to Women's Lib.,run_0001
False,t05.jpg,tg_5ceb13e34965449fa47555c1e2108e196fb1570290539ef580758be01671a614.png,81,tg_5ceb13e34965449fa47555c1e2108e196fb1570290539ef580758be01671a614.png,False,True,5f343702a183a99143ff0935165238b5d5ee0732521a258470450e207fb147e5,It is our job to go about telling everybody to obey the law.,run_0001
